Date,TSLA,BND,SPY
2022-03-01,288.1233215332031,72.3359146118164,406.7264404296875
2022-03-02,293.2966613769531,71.44734954833984,414.2087097167969
2022-03-03,279.7633361816406,71.76405334472656,412.1465148925781
2022-03-04,279.42999267578125,72.01921844482422,408.79803466796875
2022-03-07,268.1933288574219,71.66728973388672,396.7469787597656
2022-03-08,274.79998779296875,71.33297729492188,393.7389221191406
2022-03-09,286.3233337402344,71.1394271850586,404.29541015625
2022-03-10,279.4333190917969,70.7611083984375,402.4697570800781
2022-03-11,265.1166687011719,70.70832824707031,397.3523864746094
2022-03-14,255.4566650390625,70.05726623535156,394.4483947753906
2022-03-15,267.2966613769531,70.17168426513672,403.1224670410156
2022-03-16,280.07666015625,70.27725219726562,412.0614013671875
2022-03-17,290.5333251953125,70.33882904052734,417.2167053222656
2022-03-18,301.7966613769531,70.5411605834961,421.786376953125
2022-03-21,307.0533447265625,69.8197250366211,421.6630554199219
2022-03-22,331.32666015625,69.64379119873047,426.59710693359375
2022-03-23,333.03668212890625,69.96047973632812,421.1031188964844
2022-03-24,337.97332763671875,69.87252807617188,427.4510498046875
2022-03-25,336.8800048828125,69.25667572021484,429.53851318359375
2022-03-28,363.9466552734375,69.45903015136719,432.5938415527344
2022-03-29,366.5233459472656,69.76693725585938,437.94537353515625
2022-03-30,364.663330078125,69.9253158569336,435.24114990234375
2022-03-31,359.20001220703125,69.97811889648438,428.542236328125
2022-04-01,361.5299987792969,69.82640075683594,429.7568054199219
